EOG091G0321	Missing
EOG091G0349	Missing
EOG091G036A	Missing
EOG091G036C	Missing
EOG091G036T	Missing
EOG091G038T	Missing
EOG091G038X	Missing
EOG091G03AN	Missing
EOG091G03B9	Missing
EOG091G03BV	Missing
EOG091G03C0	Missing
EOG091G03C7	Missing
EOG091G03D7	Missing
EOG091G03DT	Missing
EOG091G03FL	Missing
EOG091G03G3	Missing
EOG091G03H4	Missing
EOG091G03I1	Missing
EOG091G03JF	Missing
EOG091G03JG	Missing
EOG091G03JX	Missing
EOG091G03LI	Missing
EOG091G03M4	Missing
EOG091G03O0	Missing
EOG091G03OT	Missing
EOG091G03P0	Missing
EOG091G03PD	Complete	tig00003657	19363	36130	178.2	192
EOG091G03QC	Missing
EOG091G03RW	Fragmented	tig00003086	8989	17086	109.2	191
EOG091G03SE	Missing
EOG091G03TX	Missing
EOG091G03TZ	Missing
EOG091G03X8	Fragmented	tig00048998	127861	138014	63.9	85
EOG091G03XO	Missing
EOG091G03XS	Missing
EOG091G03Y8	Fragmented	tig00002940	92249	96408	57.2	55
EOG091G03Z1	Missing
EOG091G03ZS	Missing
EOG091G040D	Missing
EOG091G040G	Missing
EOG091G040L	Fragmented	tig00009514	55211	65377	39.5	41
EOG091G046H	Missing
EOG091G046Y	Missing
EOG091G048B	Missing
EOG091G0495	Missing
EOG091G049W	Missing
EOG091G04CK	Missing
EOG091G04D1	Missing
EOG091G04EX	Missing
EOG091G04FV	Missing
EOG091G04GK	Missing
EOG091G04GW	Missing
EOG091G04IK	Missing
EOG091G04JK	Missing
EOG091G04LC	Missing
EOG091G04MA	Missing
EOG091G04RS	Missing
EOG091G04WH	Missing
EOG091G050A	Missing
EOG091G050Q	Missing
EOG091G0525	Missing
EOG091G0530	Missing
EOG091G053A	Missing
EOG091G053D	Missing
EOG091G053R	Fragmented	tig00008112	37793	47822	65.1	82
EOG091G054P	Missing
EOG091G0554	Fragmented	tig00019323	22236	30525	84.0	87
EOG091G057L	Missing
EOG091G059G	Missing
EOG091G05AA	Missing
EOG091G05AH	Missing
EOG091G05CI	Missing
EOG091G05D7	Missing
EOG091G05EU	Missing
EOG091G05FE	Missing
EOG091G05GZ	Missing
EOG091G05IH	Missing
EOG091G05IK	Missing
EOG091G05K5	Missing
EOG091G05K7	Missing
EOG091G05KR	Missing
EOG091G05LX	Missing
EOG091G05N4	Missing
EOG091G05NK	Missing
EOG091G05NZ	Missing
EOG091G05OR	Missing
EOG091G05OW	Missing
EOG091G05Q0	Missing
EOG091G05Q6	Missing
EOG091G05RA	Fragmented	tig00016958	28535	32774	53.3	94
EOG091G05SE	Missing
EOG091G05T4	Missing
EOG091G05TG	Missing
EOG091G05UF	Missing
EOG091G05X1	Missing
EOG091G05XY	Missing
EOG091G05YC	Missing
EOG091G05ZE	Missing
EOG091G05ZJ	Missing
EOG091G060D	Missing
EOG091G0627	Missing
EOG091G0628	Missing
EOG091G062X	Missing
EOG091G065D	Missing
EOG091G066W	Missing
EOG091G069C	Fragmented	tig00000648	239319	245230	80.2	90
EOG091G06CB	Missing
EOG091G06DH	Missing
EOG091G06EF	Missing
EOG091G06HP	Missing
EOG091G06I3	Missing
EOG091G06I8	Fragmented	tig00003811	145194	153507	135.0	86
EOG091G06J6	Fragmented	tig00013604	22664	28678	38.6	69
EOG091G06JJ	Missing
EOG091G06LW	Missing
EOG091G06M8	Missing
EOG091G06MR	Missing
EOG091G06OM	Missing
EOG091G06ON	Missing
EOG091G06OP	Missing
EOG091G06P4	Missing
EOG091G06QP	Missing
EOG091G06S3	Missing
EOG091G06U0	Missing
EOG091G06XK	Missing
EOG091G06Y3	Fragmented	tig00013792	52115	73935	91.4	105
EOG091G06Y7	Missing
EOG091G06YD	Missing
EOG091G0703	Fragmented	tig00011033	13733	16062	73.6	59
EOG091G073F	Missing
EOG091G074G	Missing
EOG091G074J	Missing
EOG091G074U	Missing
EOG091G075F	Missing
EOG091G075K	Missing
EOG091G0769	Fragmented	tig00015412	60602	65815	88.2	72
EOG091G0781	Missing
EOG091G078D	Missing
EOG091G079R	Missing
EOG091G07CE	Missing
EOG091G07D9	Missing
EOG091G07DR	Missing
EOG091G07EJ	Missing
EOG091G07FP	Missing
EOG091G07IK	Missing
EOG091G07IY	Missing
EOG091G07KC	Missing
EOG091G07KL	Fragmented	tig00000046	701762	714780	28.6	51
EOG091G07N5	Missing
EOG091G07N8	Missing
EOG091G07NJ	Missing
EOG091G07OD	Missing
EOG091G07PH	Missing
EOG091G07PR	Missing
EOG091G07PV	Missing
EOG091G07Q3	Missing
EOG091G07QN	Missing
EOG091G07S9	Missing
EOG091G07VQ	Complete	tig00012047	38003	50074	56.7	111
EOG091G07Z0	Missing
EOG091G07Z1	Missing
EOG091G07Z5	Missing
EOG091G0803	Missing
EOG091G0814	Missing
EOG091G081C	Missing
EOG091G081H	Missing
EOG091G085U	Missing
EOG091G087E	Missing
EOG091G088L	Missing
EOG091G089T	Missing
EOG091G08BK	Missing
EOG091G08D1	Missing
EOG091G08DN	Missing
EOG091G08FX	Missing
EOG091G08IJ	Missing
EOG091G08JE	Missing
EOG091G08JG	Missing
EOG091G08L8	Missing
EOG091G08LT	Missing
EOG091G08NN	Missing
EOG091G08O3	Missing
EOG091G08PW	Missing
EOG091G08R8	Missing
EOG091G08RU	Missing
EOG091G08SM	Missing
EOG091G08UU	Missing
EOG091G08V8	Missing
EOG091G08VB	Missing
EOG091G08Y9	Missing
EOG091G08ZG	Missing
EOG091G08ZR	Missing
EOG091G090D	Missing
EOG091G095O	Missing
EOG091G096V	Missing
EOG091G0977	Missing
EOG091G0990	Missing
EOG091G099D	Missing
EOG091G09BP	Missing
EOG091G09D8	Missing
EOG091G09FV	Missing
EOG091G09GA	Missing
EOG091G09GO	Missing
EOG091G09HG	Missing
EOG091G09HR	Missing
EOG091G09IW	Missing
EOG091G09J7	Missing
EOG091G09KI	Missing
EOG091G09KK	Missing
EOG091G09KX	Missing
EOG091G09L6	Complete	tig00008869	36864	60238	106.2	114
EOG091G09MD	Missing
EOG091G09MU	Missing
EOG091G09O7	Missing
EOG091G09Q2	Missing
EOG091G09QO	Missing
EOG091G09R0	Missing
EOG091G09RJ	Missing
EOG091G09SS	Missing
EOG091G09T3	Missing
EOG091G09T6	Fragmented	tig00000836	267220	273318	51.4	59
EOG091G09U9	Missing
EOG091G09UA	Missing
EOG091G09UB	Missing
EOG091G09V2	Missing
EOG091G09YB	Missing
EOG091G0A0M	Missing
EOG091G0A19	Missing
EOG091G0A27	Missing
EOG091G0A2I	Fragmented	tig00002133	33461	38150	197.7	142
EOG091G0A2L	Missing
EOG091G0A5N	Missing
EOG091G0A79	Missing
EOG091G0A98	Missing
EOG091G0AE2	Missing
EOG091G0AE9	Missing
EOG091G0AEH	Missing
EOG091G0AEL	Missing
EOG091G0AFP	Missing
EOG091G0AGM	Missing
EOG091G0AGT	Missing
EOG091G0AHJ	Missing
EOG091G0AI5	Missing
EOG091G0AJ6	Missing
EOG091G0AKM	Missing
EOG091G0AKW	Missing
EOG091G0AO6	Missing
EOG091G0AOO	Missing
EOG091G0AQA	Missing
EOG091G0ARE	Missing
EOG091G0ARL	Missing
EOG091G0AU6	Missing
EOG091G0AVA	Missing
EOG091G0AVP	Missing
EOG091G0AVW	Missing
EOG091G0AX1	Missing
EOG091G0AYM	Missing
EOG091G0AZ7	Missing
EOG091G0AZV	Missing
EOG091G0B27	Missing
EOG091G0B2N	Missing
EOG091G0B9B	Missing
EOG091G0B9T	Fragmented	tig00008682	3947	24656	101.5	83
EOG091G0BAG	Missing
EOG091G0BAM	Missing
EOG091G0BBO	Fragmented	tig00002880	50725	57293	110.8	75
EOG091G0BCO	Missing
EOG091G0BDT	Missing
EOG091G0BED	Missing
EOG091G0BG4	Fragmented	tig00006152	347	1640	85.4	67
EOG091G0BHP	Complete	tig00000011	59039	71589	191.0	163
EOG091G0BHV	Missing
EOG091G0BKI	Fragmented	tig00249057	21252	33887	28.4	133
EOG091G0BKR	Missing
EOG091G0BKX	Missing
EOG091G0BKZ	Missing
EOG091G0BL9	Missing
EOG091G0BN4	Missing
EOG091G0BNI	Missing
EOG091G0BPU	Missing
EOG091G0BPX	Missing
EOG091G0BQF	Missing
EOG091G0BTX	Missing
EOG091G0BUD	Missing
EOG091G0BUH	Missing
EOG091G0BWJ	Missing
EOG091G0BX3	Missing
EOG091G0C2M	Missing
EOG091G0C2Z	Missing
EOG091G0C6I	Missing
EOG091G0C7Y	Missing
EOG091G0C84	Missing
EOG091G0C8H	Missing
EOG091G0C9Y	Missing
EOG091G0CAR	Missing
EOG091G0CEG	Missing
EOG091G0CEK	Missing
EOG091G0CEW	Complete	tig00009655	16261	34312	219.4	203
EOG091G0CF7	Missing
EOG091G0CFP	Missing
EOG091G0CGO	Missing
EOG091G0CH6	Fragmented	tig00249985	60875	63035	90.0	164
EOG091G0CID	Missing
EOG091G0CLR	Missing
EOG091G0CMN	Missing
EOG091G0CNT	Missing
EOG091G0COC	Missing
EOG091G0CQ2	Missing
EOG091G0CR4	Missing
EOG091G0CSZ	Missing
EOG091G0CTG	Missing
EOG091G0CTU	Missing
EOG091G0CW2	Missing
EOG091G0CXE	Complete	tig00011892	35530	36102	27.6	89
EOG091G0CZX	Missing
EOG091G0D04	Missing
EOG091G0D0D	Missing
EOG091G0D0W	Missing
EOG091G0D26	Missing
EOG091G0D4N	Missing
EOG091G0D7V	Missing
EOG091G0D8I	Missing
EOG091G0D8N	Missing
EOG091G0DBF	Missing
EOG091G0DLW	Missing
EOG091G0DND	Missing
EOG091G0DPL	Missing
EOG091G0DQ3	Missing
EOG091G0DQS	Missing
EOG091G0DQT	Missing
EOG091G0DRZ	Missing
EOG091G0DTB	Missing
EOG091G0DTD	Missing
EOG091G0DTE	Missing
EOG091G0DTP	Missing
EOG091G0DUX	Missing
EOG091G0DVQ	Missing
EOG091G0DWW	Missing
EOG091G0DXC	Missing
EOG091G0DXE	Missing
EOG091G0DXP	Missing
EOG091G0DXV	Missing
EOG091G0DYU	Missing
EOG091G0DYW	Missing
EOG091G0E06	Missing
EOG091G0E11	Missing
EOG091G0E2R	Missing
EOG091G0E2X	Missing
EOG091G0E3F	Missing
EOG091G0E3V	Missing
EOG091G0E5O	Missing
EOG091G0E5P	Missing
EOG091G0E7S	Missing
EOG091G0E8J	Missing
EOG091G0EA2	Missing
EOG091G0EAF	Missing
EOG091G0EBA	Missing
EOG091G0EH8	Missing
EOG091G0EHF	Missing
EOG091G0EHY	Complete	tig00050559	16182	32334	249.4	245
EOG091G0EHZ	Missing
EOG091G0EKA	Missing
EOG091G0ELO	Missing
EOG091G0ELS	Missing
EOG091G0EM6	Missing
EOG091G0EMF	Missing
EOG091G0EO4	Missing
EOG091G0EQR	Missing
EOG091G0ER1	Missing
EOG091G0ERU	Missing
EOG091G0ES6	Missing
EOG091G0EUU	Missing
EOG091G0EVK	Missing
EOG091G0EZ8	Missing
EOG091G0EZO	Missing
EOG091G0F0I	Missing
EOG091G0F70	Missing
EOG091G0F93	Missing
EOG091G0FAM	Missing
EOG091G0FH3	Missing
EOG091G0FIJ	Missing
EOG091G0FJB	Missing
EOG091G0FOR	Missing
EOG091G0FPM	Missing
EOG091G0FPV	Missing
EOG091G0FQ2	Missing
EOG091G0FS8	Missing
EOG091G0FSK	Missing
EOG091G0FTU	Missing
EOG091G0FWS	Missing
EOG091G0FXV	Missing
EOG091G0FYA	Missing
EOG091G0FYY	Missing
EOG091G0FZN	Missing
EOG091G0G1G	Missing
EOG091G0G3M	Missing
EOG091G0G46	Missing
EOG091G0G58	Missing
EOG091G0G6C	Missing
EOG091G0G6Z	Missing
EOG091G0G71	Missing
EOG091G0G88	Missing
EOG091G0G8R	Missing
EOG091G0G8S	Missing
EOG091G0GA7	Missing
EOG091G0GA8	Complete	tig00248232	102592	112237	80.4	138
EOG091G0GBB	Missing
EOG091G0GD0	Missing
EOG091G0GDF	Missing
EOG091G0GI9	Missing
EOG091G0GIC	Missing
EOG091G0GKH	Missing
EOG091G0GKX	Missing
EOG091G0GMC	Missing
EOG091G0GN7	Missing
EOG091G0GOU	Missing
EOG091G0GQO	Missing
EOG091G0GUK	Missing
EOG091G0GVZ	Missing
EOG091G0GWF	Missing
EOG091G0GWO	Missing
EOG091G0GY1	Missing
EOG091G0GZ4	Missing
EOG091G0H07	Missing
EOG091G0H0S	Missing
EOG091G0H14	Missing
EOG091G0H3D	Missing
EOG091G0H3U	Missing
EOG091G0H5Q	Missing
EOG091G0H62	Missing
EOG091G0H64	Missing
EOG091G0H6A	Missing
EOG091G0H6J	Missing
EOG091G0H8F	Missing
EOG091G0HAI	Missing
EOG091G0HAT	Missing
EOG091G0HBC	Missing
EOG091G0HC5	Missing
EOG091G0HDF	Missing
EOG091G0HJH	Missing
EOG091G0HML	Missing
EOG091G0HMT	Missing
EOG091G0HOK	Missing
EOG091G0HP9	Missing
EOG091G0HQ3	Missing
EOG091G0HS4	Missing
EOG091G0HS8	Missing
EOG091G0HSB	Missing
EOG091G0HT4	Missing
EOG091G0HTU	Missing
EOG091G0HXI	Missing
EOG091G0HXJ	Complete	tig00001086	260331	273895	175.7	195
EOG091G0HYF	Missing
EOG091G0HZK	Missing
EOG091G0I1O	Complete	tig00007999	41530	63265	104.8	189
EOG091G0I2X	Missing
EOG091G0I2Z	Missing
EOG091G0I5H	Missing
EOG091G0I7M	Missing
EOG091G0I85	Complete	tig00002617	86675	94643	56.1	139
EOG091G0I8J	Missing
EOG091G0ID9	Missing
EOG091G0IDE	Missing
EOG091G0IDG	Missing
EOG091G0IDP	Missing
EOG091G0IDS	Missing
EOG091G0IF3	Missing
EOG091G0IGG	Missing
EOG091G0IHL	Complete	tig00019111	47379	70733	60.8	91
EOG091G0II3	Missing
EOG091G0ILG	Missing
EOG091G0ILS	Missing
EOG091G0IMB	Missing
EOG091G0IMD	Complete	tig00248225	130764	157497	192.2	162
EOG091G0IMI	Missing
EOG091G0IQ7	Missing
EOG091G0IQD	Fragmented	tig00250290	1599	20855	61.5	50
EOG091G0IRO	Missing
EOG091G0IS6	Missing
EOG091G0ITS	Missing
EOG091G0IUT	Fragmented	tig00050920	75443	92718	99.0	86
EOG091G0IVB	Missing
EOG091G0IWR	Missing
EOG091G0IX8	Missing
EOG091G0IXA	Missing
EOG091G0IXT	Missing
EOG091G0IXY	Complete	tig00048564	153888	162813	111.2	190
EOG091G0IYB	Missing
EOG091G0IZD	Missing
EOG091G0IZX	Missing
EOG091G0J09	Missing
EOG091G0J14	Missing
EOG091G0J2W	Missing
EOG091G0J56	Complete	tig00016664	17484	45246	181.3	303
EOG091G0J61	Missing
EOG091G0J69	Missing
EOG091G0J7A	Fragmented	tig00002637	21496	22955	77.0	52
EOG091G0J98	Missing
EOG091G0JBM	Missing
EOG091G0JBZ	Missing
EOG091G0JC7	Missing
EOG091G0JEC	Missing
EOG091G0JGU	Missing
EOG091G0JHN	Missing
EOG091G0JHQ	Missing
EOG091G0JI0	Missing
EOG091G0JI1	Missing
EOG091G0JIA	Missing
EOG091G0JMY	Missing
EOG091G0JTG	Complete	tig00249451	23933	42491	96.7	115
EOG091G0JTR	Missing
EOG091G0JU7	Missing
EOG091G0JUY	Missing
EOG091G0JWC	Missing
EOG091G0JWK	Missing
EOG091G0JYQ	Missing
EOG091G0JZV	Missing
EOG091G0K0D	Missing
EOG091G0K0H	Missing
EOG091G0K1G	Complete	tig00016515	17281	21146	134.5	170
EOG091G0K1H	Missing
EOG091G0K1Z	Missing
EOG091G0K2R	Missing
EOG091G0K6O	Missing
EOG091G0K82	Missing
EOG091G0K92	Missing
EOG091G0K95	Missing
EOG091G0K98	Missing
EOG091G0K9M	Missing
EOG091G0KC3	Missing
EOG091G0KEQ	Missing
EOG091G0KGO	Missing
EOG091G0KGX	Missing
EOG091G0KHF	Missing
EOG091G0KJA	Missing
EOG091G0KM6	Missing
EOG091G0KNT	Missing
EOG091G0KPB	Missing
EOG091G0KR3	Missing
EOG091G0KRB	Complete	tig00006556	29255	41682	167.4	147
EOG091G0KRZ	Missing
EOG091G0KS8	Missing
EOG091G0KSQ	Missing
EOG091G0KSX	Missing
EOG091G0KUR	Missing
EOG091G0KVW	Missing
EOG091G0L2T	Missing
EOG091G0L3L	Missing
EOG091G0L4M	Missing
EOG091G0L4Z	Missing
EOG091G0L5D	Missing
EOG091G0L5H	Missing
EOG091G0L5I	Missing
EOG091G0L5X	Missing
EOG091G0L5Z	Missing
EOG091G0L66	Missing
EOG091G0L84	Missing
EOG091G0LAR	Missing
EOG091G0LB8	Missing
EOG091G0LBN	Missing
EOG091G0LCK	Missing
EOG091G0LCT	Missing
EOG091G0LFF	Missing
EOG091G0LIN	Missing
EOG091G0LKE	Missing
EOG091G0LMQ	Missing
EOG091G0LMX	Fragmented	tig00000790	269130	284404	59.4	70
EOG091G0LMY	Missing
EOG091G0LO1	Missing
EOG091G0LP5	Missing
EOG091G0LPW	Complete	tig00015700	20750	36578	86.6	138
EOG091G0LRI	Missing
EOG091G0LS0	Missing
EOG091G0LT0	Missing
EOG091G0LT1	Missing
EOG091G0LT7	Missing
EOG091G0LTE	Missing
EOG091G0LVQ	Missing
EOG091G0LZ0	Complete	tig00007008	77706	92299	145.5	146
EOG091G0M04	Missing
EOG091G0M09	Missing
EOG091G0M0J	Missing
EOG091G0M0S	Missing
EOG091G0M0T	Missing
EOG091G0M12	Missing
EOG091G0M22	Missing
EOG091G0M24	Missing
EOG091G0M3C	Missing
EOG091G0M4K	Missing
EOG091G0M4Q	Missing
EOG091G0M8S	Missing
EOG091G0MB2	Missing
EOG091G0MBG	Missing
EOG091G0MBX	Missing
EOG091G0MCM	Missing
EOG091G0MCZ	Missing
EOG091G0MDD	Missing
EOG091G0MDG	Missing
EOG091G0MDT	Missing
EOG091G0MF6	Missing
EOG091G0MG7	Missing
EOG091G0MHM	Complete	tig00049837	77741	91472	79.4	86
EOG091G0MI7	Missing
EOG091G0MJA	Missing
EOG091G0MKY	Missing
EOG091G0MLD	Complete	tig00050279	39161	60671	59.7	75
EOG091G0MLX	Missing
EOG091G0MMY	Missing
EOG091G0MP6	Missing
EOG091G0MRS	Missing
EOG091G0MS7	Missing
EOG091G0MSB	Missing
EOG091G0MSR	Missing
EOG091G0MUD	Missing
EOG091G0MVL	Missing
EOG091G0MVR	Missing
EOG091G0MY0	Missing
EOG091G0MY8	Missing
EOG091G0MZC	Missing
EOG091G0N0A	Missing
EOG091G0N0R	Missing
EOG091G0N0U	Complete	tig00048903	250469	259187	183.5	227
EOG091G0N2F	Missing
EOG091G0N9D	Missing
EOG091G0N9Z	Missing
EOG091G0NH9	Missing
EOG091G0NIU	Missing
EOG091G0NIY	Fragmented	tig00050081	55868	74769	122.1	79
EOG091G0NK3	Missing
EOG091G0NKD	Missing
EOG091G0NM1	Missing
EOG091G0NMJ	Missing
EOG091G0NNO	Missing
EOG091G0NOA	Missing
EOG091G0NP6	Missing
EOG091G0NP7	Missing
EOG091G0NQW	Fragmented	tig00015346	14651	23547	54.6	76
EOG091G0NRN	Missing
EOG091G0NTO	Missing
EOG091G0NTZ	Missing
EOG091G0NVA	Missing
EOG091G0O40	Missing
EOG091G0O4W	Missing
EOG091G0O5A	Missing
EOG091G0O6E	Missing
EOG091G0O7O	Missing
EOG091G0O97	Fragmented	tig00004687	34425	43812	23.3	54
EOG091G0O9D	Missing
EOG091G0OFC	Missing
EOG091G0OHF	Missing
EOG091G0OI8	Missing
EOG091G0OM4	Missing
EOG091G0ONT	Missing
EOG091G0OPI	Missing
EOG091G0OTI	Missing
EOG091G0OUM	Missing
EOG091G0OWC	Missing
EOG091G0OWI	Missing
EOG091G0OY0	Missing
EOG091G0P4K	Missing
EOG091G0P5H	Complete	tig00049631	11943	26174	76.8	108
EOG091G0P5N	Missing
EOG091G0P9B	Missing
EOG091G0PAG	Missing
EOG091G0PD3	Missing
EOG091G0PEI	Fragmented	tig00250307	65851	69022	162.0	83
EOG091G0PGM	Complete	tig00049132	118280	137617	89.3	114
EOG091G0PHL	Missing
EOG091G0PIU	Missing
EOG091G0PL0	Missing
EOG091G0PNO	Missing
EOG091G0PNP	Complete	tig00249898	28334	59620	97.9	176
EOG091G0PUZ	Missing
EOG091G0PVT	Missing
EOG091G0PXB	Missing
EOG091G0Q02	Missing
EOG091G0Q05	Missing
EOG091G0Q1X	Missing
EOG091G0Q27	Missing
EOG091G0Q58	Missing
EOG091G0Q7M	Missing
EOG091G0QBN	Missing
EOG091G0QCX	Missing
EOG091G0QE1	Missing
EOG091G0QEQ	Missing
EOG091G0QGZ	Missing
EOG091G0QIP	Missing
EOG091G0QJA	Missing
EOG091G0QKK	Missing
EOG091G0QNR	Missing
EOG091G0QNW	Complete	tig00048829	243615	262546	59.5	70
EOG091G0QPG	Missing
EOG091G0QRW	Missing
EOG091G0QS4	Missing
EOG091G0QS6	Missing
EOG091G0QUH	Missing
EOG091G0QW9	Missing
EOG091G0QZ2	Missing
EOG091G0R04	Missing
EOG091G0R0A	Missing
EOG091G0R21	Missing
EOG091G0R3S	Missing
EOG091G0R6Z	Missing
EOG091G0R9X	Missing
EOG091G0RA2	Missing
EOG091G0RCI	Missing
EOG091G0RHX	Missing
EOG091G0RI9	Missing
EOG091G0RKU	Missing
EOG091G0RM8	Missing
EOG091G0RPE	Missing
EOG091G0RR3	Missing
EOG091G0RRA	Missing
EOG091G0RRE	Missing
EOG091G0RRN	Missing
EOG091G0RRT	Missing
EOG091G0RT1	Fragmented	tig00014127	17886	25657	120.7	85
EOG091G0RTI	Missing
EOG091G0RTZ	Missing
EOG091G0RVD	Missing
EOG091G0RWI	Missing
EOG091G0RWW	Missing
EOG091G0S0I	Missing
EOG091G0S2R	Missing
EOG091G0S5L	Missing
EOG091G0S8Y	Missing
EOG091G0SAU	Missing
EOG091G0SB2	Missing
EOG091G0SBR	Missing
EOG091G0SCV	Missing
EOG091G0SGH	Complete	tig00249362	39537	65424	139.1	122
EOG091G0SGT	Missing
EOG091G0SM9	Missing
EOG091G0SNM	Missing
EOG091G0SOZ	Missing
EOG091G0SQV	Missing
EOG091G0SRJ	Missing
EOG091G0SRZ	Missing
EOG091G0SU6	Missing
EOG091G0SV1	Missing
EOG091G0T3D	Missing
EOG091G0T3X	Missing
EOG091G0T5O	Missing
EOG091G0T79	Missing
EOG091G0TA6	Missing
EOG091G0TAC	Missing
EOG091G0TAU	Missing
EOG091G0TCJ	Missing
EOG091G0TKH	Missing
EOG091G0TM2	Missing
EOG091G0TN4	Missing
EOG091G0TNU	Missing
EOG091G0TQF	Fragmented	tig00010453	31718	46229	94.3	55
EOG091G0TRW	Missing
EOG091G0TSE	Missing
EOG091G0TVG	Missing
EOG091G0TWR	Missing
EOG091G0TZ2	Missing
EOG091G0TZU	Missing
EOG091G0TZX	Missing
EOG091G0U2U	Missing
EOG091G0U3W	Missing
EOG091G0U4B	Missing
EOG091G0U75	Missing
EOG091G0UB5	Missing
EOG091G0UE6	Missing
EOG091G0UKA	Missing
EOG091G0UKP	Complete	tig00003088	42072	54671	118.7	116
EOG091G0ULR	Missing
EOG091G0UOM	Missing
EOG091G0UQ0	Missing
EOG091G0UQZ	Missing
EOG091G0UTL	Missing
EOG091G0UUT	Missing
EOG091G0UXY	Missing
EOG091G0UYL	Missing
EOG091G0UZ0	Missing
EOG091G0V3C	Complete	tig00250467	30127	55188	116.0	102
EOG091G0VGJ	Complete	tig00028105	27240	51507	82.4	96
EOG091G0VIF	Missing
EOG091G0VMU	Missing
EOG091G0VNB	Missing
EOG091G0VQK	Missing
EOG091G0VSN	Complete	tig00248266	114948	122200	103.9	96
EOG091G0VSZ	Missing
EOG091G0VTN	Missing
EOG091G0VVZ	Missing
EOG091G0VWO	Missing
EOG091G0VZF	Missing
EOG091G0W0U	Missing
EOG091G0W1S	Missing
EOG091G0W26	Missing
EOG091G0W2D	Missing
EOG091G0W5M	Missing
EOG091G0W6G	Missing
EOG091G0W86	Missing
EOG091G0W8V	Missing
EOG091G0W96	Complete	tig00050711	40937	49254	146.7	85
EOG091G0WAL	Missing
EOG091G0WCB	Missing
EOG091G0WLL	Missing
EOG091G0WPV	Missing
EOG091G0WT4	Missing
EOG091G0WUF	Missing
EOG091G0WZ0	Missing
EOG091G0X1V	Missing
EOG091G0X1Z	Missing
EOG091G0X3B	Missing
EOG091G0X8F	Missing
EOG091G0XHF	Missing
EOG091G0XKP	Missing
EOG091G0XN1	Missing
EOG091G0XQ3	Missing
EOG091G0XRQ	Missing
EOG091G0XVD	Missing
EOG091G0XXE	Missing
EOG091G0XXM	Missing
EOG091G0XYP	Missing
EOG091G0XZC	Missing
EOG091G0Y05	Missing
EOG091G0Y09	Missing
EOG091G0Y35	Missing
EOG091G0Y6M	Missing
EOG091G0Y96	Missing
EOG091G0YBP	Missing
EOG091G0YCT	Missing
EOG091G0YHX	Missing
EOG091G0YK9	Missing
EOG091G0YP6	Missing
EOG091G0YU6	Missing
